Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.00539024896013846,2.35786703146553E-16,0.0541649239591863,0,0,0,14.2038893873335,0.27974817084405,2.00508791755328E-16,0.00733737300937464,0.314594359353927,6.14296720908583E-17,0.507038773077114,0,0,0,0,0,0,package://bot4/meshes/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bot4/meshes/base_link.STL,,Base-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,0
FRW,0,-7.53920386007134E-05,-0.089381031363088,0,0,0,0.8334016991443,0.00215743548655978,4.33680868994202E-19,1.75229940963233E-19,0.00216058181623486,-8.55705036383949E-07,0.0039286091523943,0,0,0,0,0,0,package://bot4/meshes/FRW.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bot4/meshes/FRW.STL,,Wheel-3,Origin_FRWJ4,Axis_FRWJ4,FRWJ,continuous,0.125,-0.13,-0.025,1.5707963267949,0.39309481042652,-3.14159265358979,base_link,0,0,1,,,,,,,,,,,,0
RRW,-2.77555756156289E-17,-7.53920386007342E-05,-0.089381031363088,0,0,0,0.8334016991443,0.00215743548655978,6.50521303491303E-19,4.68515098950035E-20,0.00216058181623486,-8.55705036383984E-07,0.0039286091523943,0,0,0,0,0,0,package://bot4/meshes/RRW.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bot4/meshes/RRW.STL,,Wheel-2,Origin_RRWJ3,Axis_RRWJ3,RRWJ,continuous,-0.125,-0.13,-0.025,1.5707963267949,0.39309481042652,-3.14159265358979,base_link,0,0,1,,,,,,,,,,,,0
FLW,0,-7.53920386007238E-05,-0.0893810313630881,0,0,0,0.8334016991443,0.00215743548655978,-8.79635490065067E-21,2.78368928810459E-19,0.00216058181623486,-8.5570503638385E-07,0.0039286091523943,0,0,0,0,0,0,package://bot4/meshes/FLW.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bot4/meshes/FLW.STL,,Wheel-1,Origin_FLWJ3,Axis_FLWJ3,FLWJ,continuous,0.125000000000004,0.13,-0.025,1.5707963267949,0,0,base_link,0,0,1,,,,,,,,,,,,0
RLW,-1.38777878078145E-17,-7.53920386007238E-05,-0.089381031363088,0,0,0,0.8334016991443,0.00215743548655978,-8.79635490065067E-21,2.78368928810459E-19,0.00216058181623486,-8.5570503638385E-07,0.0039286091523943,0,0,0,0,0,0,package://bot4/meshes/RLW.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bot4/meshes/RLW.STL,,Wheel-4,Origin_RLWJ3,Axis_RLWJ3,RLWJ,continuous,-0.124999999999996,0.13,-0.025,1.5707963267949,0,0,base_link,0,0,1,,,,,,,,,,,,0
CL,0.015,0,-6.93889390390723E-18,0,0,0,0.075,3.125E-05,4.76321900401482E-37,4.23516473627154E-22,2.125E-05,-1.92107072437275E-21,2.125E-05,0,0,0,0,0,0,package://bot4/meshes/CL.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bot4/meshes/CL.STL,,Camera-3,Origin_CLJ,Axis_CLJ,CLJ,fixed,0.05,0.23,0.125,-1.5707963267949,0,-1.5707963267949,base_link,0,0,0,,,,,,,,,,,,0
CR,-0.215,0.125,0.0500000000000001,0,0,0,0.075,3.125E-05,-1.62630325872826E-22,4.23516473627154E-22,2.125E-05,-1.30556011603463E-21,2.125E-05,0,0,0,0,0,0,package://bot4/meshes/CR.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bot4/meshes/CR.STL,,Camera-2,Origin_CRJ,Axis_CRJ,CRJ,fixed,0,0,0,1.5707963267949,0,1.5707963267949,base_link,0,0,0,,,,,,,,,,,,0
FC,0.015,0,-3.21477237914582E-17,0,0,0,0.075,3.125E-05,3.52930394689292E-22,-3.52930394689292E-22,2.125E-05,-1.53821183221381E-21,2.125E-05,0,0,0,0,0,0,package://bot4/meshes/FC.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bot4/meshes/FC.STL,,Camera-1,Origin_FCJ,Axis_FCJ,FCJ,fixed,0.225,0,0.04,1.5707963267949,0,0,base_link,0,0,0,,,,,,,,,,,,0
EX1,0.161155451186496,0,-7.59583452012887E-18,0,0,0,0.14636282401554,1.12799200839636E-05,1.56538644821314E-21,-1.25179895767883E-20,0.00339929403847134,-3.71025841885802E-22,0.0033988227995733,0,0,0,0,0,0,package://bot4/meshes/EX1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bot4/meshes/EX1.STL,,Extension Pole 1-1,,,EX1J,prismatic,0,0,0.305,1.5708,0,0,base_link,1,0,0,0,0.1,-0.315,0,,,,,,,,0
EX2,-0.00499999999999956,0.0920741402028053,-1.68672866089293E-17,0,0,0,0.113544104313874,0.00122889380118715,-6.75437002260654E-18,-1.55096364853638E-22,1.14057807724062E-05,9.78458313201939E-21,0.00122785139310429,0,0,0,0,0,0,package://bot4/meshes/EX2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://bot4/meshes/EX2.STL,,Extension Pole 2-1,,,EX2J,prismatic,0.385,0,0,0,0,-3.1416,EX1,0,1,0,0,0.1,-0.19,0,,,,,,,,0
